policy,requested_budget,acquired_n,acquisition_rate,decision_loss,accuracy,total_risk_with_cost,fpr,recall,fnr,decision_loss_reduction_vs_never,context_a_acquisition_rate,context_b_acquisition_rate,oracle_value_captured_per_example,seed
oracle_decision_value,1.0,12000,1.0,0.11775,0.88225,0.13774999999999998,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,1.0,0.09666936894635167,18
learned_value,1.0,12000,1.0,0.11775,0.88225,0.13774999999999998,0.11849044166117337,0.8830074173971679,0.11699258260283207,0.10058333333333333,1.0,1.0,0.09666936894635167,18
random,0.0,0,0.0,0.21283333333333335,0.7871666666666667,0.21283333333333335,0.211065235342692,0.7853658536585366,0.21463414634146338,0.0,0.0,0.0,0.0,19
uncertainty,0.0,0,0.0,0.21283333333333335,0.7871666666666667,0.21283333333333335,0.211065235342692,0.7853658536585366,0.21463414634146338,0.0,0.0,0.0,0.0,19
oracle_decision_value,0.0,0,0.0,0.21283333333333335,0.7871666666666667,0.21283333333333335,0.211065235342692,0.7853658536585366,0.21463414634146338,0.0,0.0,0.0,0.0,19
learned_value,0.0,0,0.0,0.21283333333333335,0.7871666666666667,0.21283333333333335,0.211065235342692,0.7853658536585366,0.21463414634146338,0.0,0.0,0.0,0.0,19
random,0.05,600,0.05,0.20716666666666667,0.7928333333333333,0.20816666666666667,0.20495458298926508,0.7905803195962994,0.20941968040370063,0.005666666666666681,0.05408515535097814,0.04580023660638837,0.005537703017286238,19
uncertainty,0.05,600,0.05,0.20008333333333334,0.7999166666666666,0.20108333333333334,0.1976878612716763,0.7974768713204373,0.20252312867956268,0.012750000000000011,0.05013973368403748,0.04985634612134528,0.011714508576289806,19
oracle_decision_value,0.05,600,0.05,0.1905,0.8095,0.1915,0.18876961189099917,0.8077375946173255,0.19226240538267447,0.022333333333333344,0.09863554167351636,0.0,0.02224634853050069,19
learned_value,0.05,600,0.05,0.19291666666666665,0.8070833333333334,0.19391666666666665,0.18199834847233692,0.7959629941126998,0.20403700588730023,0.019916666666666694,0.09863554167351636,0.0,0.020065803750008868,19
random,0.1,1200,0.1,0.20341666666666666,0.7965833333333333,0.20541666666666666,0.20115606936416186,0.7942809083263247,0.2057190916736753,0.009416666666666684,0.10208778563208942,0.0978536420483353,0.01002194882041597,19
uncertainty,0.1,1200,0.1,0.18991666666666668,0.8100833333333333,0.19191666666666668,0.18810900082576384,0.808242220353238,0.191757779646762,0.02291666666666667,0.10110143021535427,0.09886766942707453,0.022761151504439307,19
oracle_decision_value,0.1,1200,0.1,0.17108333333333334,0.8289166666666666,0.17308333333333334,0.16961189099917423,0.8274179983179142,0.17258200168208582,0.04175000000000001,0.19727108334703272,0.0,0.04111972058339066,19
learned_value,0.1,1200,0.1,0.17425,0.82575,0.17625,0.16779521056977703,0.8191757779646762,0.18082422203532378,0.03858333333333336,0.19727108334703272,0.0,0.03758365253487029,19
random,0.2,2400,0.2,0.19441666666666665,0.8055833333333333,0.19841666666666666,0.19124690338563172,0.8023549201009251,0.19764507989907487,0.018416666666666692,0.20417557126417885,0.1957072840966706,0.020324804205207624,19
uncertainty,0.2,2400,0.2,0.17116666666666666,0.8288333333333333,0.17516666666666666,0.16977704376548308,0.8274179983179142,0.17258200168208582,0.041666666666666685,0.19710669077757687,0.2029744803109684,0.04109097468296732,19
oracle_decision_value,0.2,2400,0.2,0.1445,0.8555,0.1485,0.14368290668868702,0.8546677880571909,0.1453322119428091,0.06833333333333336,0.39454216669406544,0.0,0.06958199954133376,19
learned_value,0.2,2400,0.2,0.14625,0.85375,0.15025,0.14731626754748142,0.8548359966358284,0.14516400336417157,0.06658333333333336,0.39454216669406544,0.0,0.06678399845282472,19
random,0.25,3000,0.25,0.18983333333333333,0.8101666666666667,0.19483333333333333,0.18761354252683732,0.807905803195963,0.19209419680403705,0.02300000000000002,0.2516850238369226,0.24826770322798716,0.025070824313376604,19
uncertainty,0.25,3000,0.25,0.16325,0.83675,0.16825,0.162840627580512,0.8363330529857023,0.16366694701429774,0.04958333333333334,0.24938352786454052,0.25063376711171204,0.049788157178610154,19
oracle_decision_value,0.25,3000,0.25,0.13558333333333333,0.8644166666666666,0.14058333333333334,0.1360858794384806,0.8649285113540791,0.1350714886459209,0.07725000000000001,0.4931777083675818,0.0,0.07950043774500322,19
learned_value,0.25,3000,0.25,0.13575,0.86425,0.14075000000000001,0.13988439306358383,0.8684608915054668,0.1315391084945332,0.07708333333333334,0.4931777083675818,0.0,0.07834179390473395,19
random,0.3,3600,0.3,0.18433333333333332,0.8156666666666667,0.19033333333333333,0.18166804293971925,0.8129520605550883,0.18704793944491171,0.028500000000000025,0.30149597238204834,0.29846205847557883,0.029790198963336706,19
uncertainty,0.3,3600,0.3,0.15575,0.84425,0.16175,0.15557390586292322,0.8440706476030277,0.15592935239697225,0.05708333333333335,0.3000164392569456,0.2999830995436877,0.05744227016450724,19
oracle_decision_value,0.3,3600,0.3,0.12766666666666668,0.8723333333333333,0.13366666666666668,0.12766308835673,0.8723296888141295,0.12767031118587047,0.08516666666666667,0.5918132500410982,0.0,0.08698812679004259,19
learned_value,0.3,3600,0.3,0.12783333333333333,0.8721666666666666,0.13383333333333333,0.1283236994219653,0.8726661059714046,0.1273338940285954,0.08500000000000002,0.5918132500410982,0.0,0.08657750585122373,19
random,0.4,4800,0.4,0.17325,0.82675,0.18125,0.1699421965317919,0.8233809924306139,0.1766190075693861,0.03958333333333336,0.4067072168337991,0.3931046138245733,0.040672927046233556,19
uncertainty,0.4,4800,0.4,0.14433333333333334,0.8556666666666667,0.15233333333333335,0.14368290668868702,0.855004205214466,0.14499579478553404,0.0685,0.39569291468025647,0.40442791955382795,0.06971287537155348,19
oracle_decision_value,0.4,4800,0.4,0.118,0.882,0.126,0.11791907514450867,0.8819175777964676,0.11808242220353238,0.09483333333333335,0.7890843333881309,0.0,0.0961321583673955,19
learned_value,0.4,4800,0.4,0.11983333333333333,0.8801666666666667,0.12783333333333333,0.12023121387283237,0.8805719091673675,0.1194280908326325,0.09300000000000001,0.7890843333881309,0.0,0.09445002408032811,19
random,0.5,6000,0.5,0.16466666666666666,0.8353333333333334,0.17466666666666666,0.1606936416184971,0.8312867956265769,0.16871320437342308,0.04816666666666669,0.503534440243301,0.4963664018928511,0.04999511649713952,19
uncertainty,0.5,6000,0.5,0.1355,0.8645,0.14550000000000002,0.13592072667217175,0.8649285113540791,0.1350714886459209,0.07733333333333334,0.4948216340621404,0.5053236437383809,0.07964369296650269,19
oracle_decision_value,0.5,6000,0.5,0.11566666666666667,0.8843333333333333,0.12566666666666668,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,0.9863554167351636,0.0,0.09920730389882765,19
learned_value,0.5,6000,0.5,0.116,0.884,0.126,0.1147811725846408,0.8827586206896552,0.11724137931034484,0.09683333333333334,0.9815880322209436,0.004901132330572926,0.09908730796869797,19
random,0.6,7200,0.6,0.15425,0.84575,0.16625,0.1509496284062758,0.8423885618166527,0.15761143818334733,0.05858333333333335,0.6034851224724642,0.5964171032617881,0.06030278186830259,19
uncertainty,0.6,7200,0.6,0.1275,0.8725,0.1395,0.12766308835673,0.8726661059714046,0.1273338940285954,0.08533333333333334,0.5957586717080388,0.6043603177285787,0.08724271101546756,19
oracle_decision_value,0.6,7200,0.6,0.11566666666666667,0.8843333333333333,0.12766666666666668,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,1.0,0.18877809700861922,0.09922893915870065,19
learned_value,0.6,7200,0.6,0.11566666666666667,0.8843333333333333,0.12766666666666668,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,1.0,0.18877809700861922,0.09922893915870065,19
random,0.75,9000,0.75,0.14041666666666666,0.8595833333333334,0.15541666666666665,0.13823286540049545,0.857359125315391,0.14264087468460895,0.07241666666666668,0.7557126417885912,0.7441270914314686,0.07538172156933312,19
uncertainty,0.75,9000,0.75,0.1195,0.8805000000000001,0.1345,0.11924029727497935,0.8802354920100925,0.11976450798990745,0.09333333333333335,0.7463422653296071,0.7537603515294913,0.09473494912225798,19
oracle_decision_value,0.75,9000,0.75,0.11566666666666667,0.8843333333333333,0.13066666666666665,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,1.0,0.492986310630387,0.09922893915870065,19
learned_value,0.75,9000,0.75,0.11566666666666667,0.8843333333333333,0.13066666666666665,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,1.0,0.492986310630387,0.09922893915870065,19
random,1.0,12000,1.0,0.11566666666666667,0.8843333333333333,0.13566666666666666,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,1.0,1.0,0.09922893915870065,19
uncertainty,1.0,12000,1.0,0.11566666666666667,0.8843333333333333,0.13566666666666666,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,1.0,1.0,0.09922893915870065,19
oracle_decision_value,1.0,12000,1.0,0.11566666666666667,0.8843333333333333,0.13566666666666666,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,1.0,1.0,0.09922893915870065,19
learned_value,1.0,12000,1.0,0.11566666666666667,0.8843333333333333,0.13566666666666666,0.11412056151940544,0.8827586206896552,0.11724137931034484,0.09716666666666668,1.0,1.0,0.09922893915870065,19
random,0.0,0,0.0,0.21116666666666667,0.7888333333333333,0.21116666666666667,0.2027094831911691,0.7804351436638433,0.21956485633615674,0.0,0.0,0.0,0.0,20
uncertainty,0.0,0,0.0,0.21116666666666667,0.7888333333333333,0.21116666666666667,0.2027094831911691,0.7804351436638433,0.21956485633615674,0.0,0.0,0.0,0.0,20
oracle_decision_value,0.0,0,0.0,0.21116666666666667,0.7888333333333333,0.21116666666666667,0.2027094831911691,0.7804351436638433,0.21956485633615674,0.0,0.0,0.0,0.0,20
learned_value,0.0,0,0.0,0.21116666666666667,0.7888333333333333,0.21116666666666667,0.2027094831911691,0.7804351436638433,0.21956485633615674,0.0,0.0,0.0,0.0,20
random,0.05,600,0.05,0.206,0.794,0.207,0.19802642582371635,0.7860820461717323,0.21391795382826773,0.0051666666666666805,0.05167785234899329,0.048344370860927154,0.004916144440262388,20
uncertainty,0.05,600,0.05,0.19933333333333333,0.8006666666666666,0.20033333333333334,0.189831075430674,0.7912306925759841,0.2087693074240159,0.011833333333333335,0.05016778523489933,0.04983443708609272,0.011464996607969189,20
oracle_decision_value,0.05,600,0.05,0.18958333333333333,0.8104166666666667,0.19058333333333333,0.18096671684228133,0.8018601561202459,0.19813984387975414,0.021583333333333343,0.10067114093959731,0.0,0.022191421733962612,20
learned_value,0.05,600,0.05,0.19133333333333333,0.8086666666666666,0.19233333333333333,0.18615153035624687,0.8035210097990367,0.19647899020096327,0.01983333333333334,0.10067114093959731,0.0,0.019987191161897254,20
random,0.1,1200,0.1,0.20191666666666666,0.7980833333333334,0.20391666666666666,0.19367787255393878,0.7899020096329513,0.21009799036704868,0.009250000000000008,0.10016778523489933,0.09983443708609271,0.009269838714958697,20
uncertainty,0.1,1200,0.1,0.189,0.8109999999999999,0.191,0.18096671684228133,0.8030227536953994,0.19697724630460056,0.022166666666666668,0.10486577181208054,0.09519867549668874,0.023047084735614187,20
oracle_decision_value,0.1,1200,0.1,0.17116666666666666,0.8288333333333333,0.17316666666666666,0.1635725037631711,0.8212921441620993,0.17870785583790072,0.04000000000000001,0.20134228187919462,0.0,0.04101376028120211,20
learned_value,0.1,1200,0.1,0.17575,0.82425,0.17775,0.1635725037631711,0.8121574489287494,0.18784255107125059,0.03541666666666668,0.20134228187919462,0.0,0.037285177208178824,20
random,0.2,2400,0.2,0.19208333333333333,0.8079166666666666,0.19608333333333333,0.18381000167252048,0.7997010463378177,0.2002989536621823,0.01908333333333334,0.1988255033557047,0.201158940397351,0.018813407136358654,20
uncertainty,0.2,2400,0.2,0.17158333333333334,0.8284166666666667,0.17558333333333334,0.1642415119585215,0.8211260587942202,0.17887394120577982,0.03958333333333333,0.19899328859060403,0.2009933774834437,0.04061460737621954,20
oracle_decision_value,0.2,2400,0.2,0.14333333333333334,0.8566666666666667,0.14733333333333334,0.13932095668171934,0.8526822786912474,0.14731772130875265,0.06783333333333333,0.40268456375838924,0.0,0.06909252712294331,20
learned_value,0.2,2400,0.2,0.14633333333333334,0.8536666666666667,0.15033333333333335,0.1451747783910353,0.8525161933233683,0.14748380667663175,0.06483333333333333,0.40268456375838924,0.0,0.06640331698340202,20
random,0.25,3000,0.25,0.18758333333333332,0.8124166666666667,0.19258333333333333,0.17946144840274295,0.8043514366384321,0.19564856336156788,0.023583333333333345,0.250503355704698,0.24950331125827815,0.024057827742545185,20
uncertainty,0.25,3000,0.25,0.16308333333333333,0.8369166666666666,0.16808333333333333,0.15688242180966716,0.8307590101312075,0.16924098986879255,0.04808333333333334,0.24899328859060402,0.2509933774834437,0.04876562224627918,20
oracle_decision_value,0.25,3000,0.25,0.13433333333333333,0.8656666666666667,0.13933333333333334,0.13045659809332663,0.8618169739245972,0.13818302607540278,0.07683333333333334,0.5033557046979866,0.0,0.0788812091518822,20
learned_value,0.25,3000,0.25,0.135,0.865,0.14,0.13062385014216424,0.8606543763494436,0.13934562365055636,0.07616666666666666,0.5033557046979866,0.0,0.07770310739193362,20
random,0.3,3600,0.3,0.18283333333333332,0.8171666666666667,0.18883333333333333,0.17494564308412777,0.8093339976748049,0.19066600232519515,0.02833333333333335,0.3036912751677852,0.29635761589403975,0.029180750588555033,20
uncertainty,0.3,3600,0.3,0.15583333333333332,0.8441666666666667,0.16183333333333333,0.14985783575848804,0.8382328516857664,0.16176714831423356,0.055333333333333345,0.29949664429530204,0.30049668874172186,0.05625899535085021,20
oracle_decision_value,0.3,3600,0.3,0.12608333333333333,0.8739166666666667,0.13208333333333333,0.12326475999330992,0.8711177545258263,0.1288822454741737,0.08508333333333334,0.6040268456375839,0.0,0.08613831947423914,20
learned_value,0.3,3600,0.3,0.12775,0.87225,0.13375,0.12744606121424987,0.8719481813652217,0.12805181863477832,0.08341666666666667,0.6040268456375839,0.0,0.08461541844735433,20
random,0.4,4800,0.4,0.17291666666666666,0.8270833333333334,0.18091666666666667,0.16557952834922227,0.8197973758511875,0.1802026241488125,0.038250000000000006,0.39932885906040266,0.40066225165562913,0.03875253024168857,20
uncertainty,0.4,4800,0.4,0.144,0.856,0.152,0.13965546077939456,0.8516857664839728,0.14831423351602724,0.06716666666666668,0.39614093959731544,0.40380794701986755,0.06836706208295461,20
oracle_decision_value,0.4,4800,0.4,0.11708333333333333,0.8829166666666667,0.12508333333333332,0.1145676534537548,0.8804185351270553,0.11958146487294474,0.09408333333333334,0.8053691275167785,0.0,0.09475351158314349,20
learned_value,0.4,4800,0.4,0.11791666666666667,0.8820833333333333,0.12591666666666668,0.1150694096002676,0.8792559375519017,0.12074406244809832,0.09325,0.8053691275167785,0.0,0.09393519008482762,20
random,0.5,6000,0.5,0.16325,0.83675,0.17325000000000002,0.15537715337012878,0.8289320710845375,0.17106792891546252,0.04791666666666666,0.49446308724832216,0.5054635761589404,0.048413367788443434,20
uncertainty,0.5,6000,0.5,0.13483333333333333,0.8651666666666666,0.14483333333333334,0.13062385014216424,0.8609865470852018,0.13901345291479816,0.07633333333333334,0.4976510067114094,0.502317880794702,0.07839717665578305,20
oracle_decision_value,0.5,6000,0.5,0.11425,0.88575,0.12425,0.11172436862351563,0.8832419863809998,0.11675801361900018,0.09691666666666666,1.0,0.006622516556291391,0.09735336968078119,20
learned_value,0.5,6000,0.5,0.11441666666666667,0.8855833333333334,0.12441666666666666,0.11172436862351563,0.8829098156452416,0.11709018435475838,0.09675,0.9716442953020135,0.034602649006622514,0.09718405819072079,20
random,0.6,7200,0.6,0.155,0.845,0.167,0.14801806322127445,0.8380667663178873,0.16193323368211265,0.05616666666666667,0.5953020134228187,0.604635761589404,0.057646836202809346,20
uncertainty,0.6,7200,0.6,0.12683333333333333,0.8731666666666666,0.13883333333333334,0.12393376818866031,0.8702873276864308,0.1297126723135692,0.08433333333333334,0.5961409395973154,0.6038079470198675,0.08565411493638043,20
oracle_decision_value,0.6,7200,0.6,0.11425,0.88575,0.12625,0.11172436862351563,0.8832419863809998,0.11675801361900018,0.09691666666666666,1.0,0.2052980132450331,0.09735336968078119,20
learned_value,0.6,7200,0.6,0.11425,0.88575,0.12625,0.11172436862351563,0.8832419863809998,0.11675801361900018,0.09691666666666666,0.9973154362416108,0.20794701986754968,0.09733923812241096,20
random,0.75,9000,0.75,0.139,0.861,0.15400000000000003,0.13346713497240342,0.8555057299451918,0.1444942700548082,0.07216666666666666,0.7486577181208054,0.7513245033112583,0.07221405325125711,20
uncertainty,0.75,9000,0.75,0.11858333333333333,0.8814166666666666,0.13358333333333333,0.11624017394213079,0.8790898521840226,0.12091014781597742,0.09258333333333334,0.7476510067114094,0.752317880794702,0.09296831667961934,20
oracle_decision_value,0.75,9000,0.75,0.11425,0.88575,0.12925,0.11172436862351563,0.8832419863809998,0.11675801361900018,0.09691666666666666,1.0,0.5033112582781457,0.09735336968078119,20
learned_value,0.75,9000,0.75,0.11425,0.88575,0.12925,0.11172436862351563,0.8832419863809998,0.11675801361900018,0.09691666666666666,0.9973154362416108,0.5059602649006623,0.09733923812241096,20
